date;gasoline95_uptosep2021;gasoline95;gasoline98
2013-03-07;1.6282;;1.7099
2013-03-08;1.6271;;1.7092
2013-03-09;1.6209;;1.7076
2013-03-10;1.6213;;1.708
2013-03-11;1.6165;;1.6957
2013-03-12;1.6077;;1.6871
2013-03-13;1.6068;;1.6861
2013-03-14;1.6063;;1.6857
2013-03-15;1.605;;1.6853
2013-03-16;1.5987;;1.6837
2013-03-17;1.5982;;1.6841
2013-03-18;1.6031;;1.6825
2013-03-19;1.5987;;1.6782
2013-03-20;1.5971;;1.678
2013-03-21;1.5969;;1.6777
2013-03-22;1.5959;;1.6771
2013-03-23;1.5899;;1.6755
2013-03-24;1.5902;;1.676
2013-03-25;1.6084;;1.6904
2013-03-26;1.6188;;1.6988
2013-03-27;1.6187;;1.6991
2013-03-28;1.6091;;1.6987
2013-03-29;1.6079;;1.6984
2013-03-30;1.6021;;1.6968
2013-03-31;1.6026;;1.6972
2013-04-01;1.6303;;1.7116
2013-04-02;1.6412;;1.72
2013-04-03;1.6419;;1.7209
2013-04-04;1.642;;1.7211
2013-04-05;1.6413;;1.7211
2013-04-06;1.6376;;1.7207
2013-04-07;1.6376;;1.7209
2013-04-08;1.6356;;1.7151
2013-04-09;1.6163;;1.701
2013-04-10;1.6154;;1.7006
2013-04-11;1.615;;1.7
2013-04-12;1.6139;;1.6996
2013-04-13;1.6078;;1.6977
2013-04-14;1.6079;;1.6981
2013-04-15;1.591;;1.6688
2013-04-16;1.575;;1.6565
2013-04-17;1.5744;;1.6557
2013-04-18;1.5739;;1.655
2013-04-19;1.5723;;1.6542
2013-04-20;1.5663;;1.6524
2013-04-21;1.5652;;1.6522
2013-04-22;1.5614;;1.6414
2013-04-23;1.5532;;1.6349
2013-04-24;1.5524;;1.6342
2013-04-25;1.5522;;1.634
2013-04-26;1.5511;;1.6334
2013-04-27;1.5451;;1.6315
2013-04-28;1.5454;;1.6317
2013-04-29;1.5574;;1.6396
2013-04-30;1.5609;;1.6424
2013-05-01;1.5608;;1.6424
2013-05-02;1.5609;;1.6424
2013-05-03;1.5596;;1.6418
2013-05-04;1.5538;;1.6402
2013-05-05;1.554;;1.6406
2013-05-06;1.5542;;1.6341
2013-05-07;1.5483;;1.6304
2013-05-08;1.5478;;1.6303
2013-05-09;1.5475;;1.63
2013-05-10;1.5466;;1.6294
2013-05-11;1.5407;;1.6278
2013-05-12;1.5411;;1.6283
2013-05-13;1.5571;;1.6405
2013-05-14;1.5631;;1.6449
2013-05-15;1.5635;;1.6452
2013-05-16;1.5638;;1.6454
2013-05-17;1.5631;;1.6449
2013-05-18;1.5572;;1.6431
2013-05-19;1.557;;1.6436
2013-05-20;1.5718;;1.6544
2013-05-21;1.5771;;1.6575
2013-05-22;1.5776;;1.6583
2013-05-23;1.5778;;1.6586
2013-05-24;1.577;;1.6581
2013-05-25;1.5713;;1.6563
2013-05-26;1.5717;;1.6569
2013-05-27;1.5813;;1.6612
2013-05-28;1.5836;;1.6627
2013-05-29;1.5838;;1.6636
2013-05-30;1.5837;;1.6637
2013-05-31;1.5829;;1.6633
2013-06-01;1.5771;;1.6615
2013-06-02;1.5773;;1.662
2013-06-03;1.5824;;1.6612
2013-06-04;1.581;;1.6612
2013-06-05;1.5808;;1.6614
2013-06-06;1.5807;;1.6614
2013-06-07;1.58;;1.6609
2013-06-08;1.5742;;1.6589
2013-06-09;1.5744;;1.6593
2013-06-10;1.5798;;1.6596
2013-06-11;1.5789;;1.6578
2013-06-12;1.5776;;1.6573
2013-06-13;1.5769;;1.6571
2013-06-14;1.576;;1.6565
2013-06-15;1.57;;1.6547
2013-06-16;1.57;;1.6552
2013-06-17;1.5726;;1.6518
2013-06-18;1.5681;;1.6487
2013-06-19;1.5676;;1.6489
2013-06-20;1.5675;;1.6488
2013-06-21;1.5665;;1.6484
2013-06-22;1.5607;;1.6462
2013-06-23;1.561;;1.6466
2013-06-24;1.5687;;1.65
2013-06-25;1.5699;;1.6509
2013-06-26;1.5689;;1.6502
2013-06-27;1.5687;;1.6503
2013-06-28;1.5679;;1.6502
2013-06-29;1.5619;;1.648
2013-06-30;1.5615;;1.6484
2013-07-01;1.5641;;1.6452
2013-07-02;1.5613;;1.6428
2013-07-03;1.5608;;1.6426
2013-07-04;1.5601;;1.6422
2013-07-05;1.5584;;1.6422
2013-07-06;1.5525;;1.6399
2013-07-07;1.553;;1.6403
2013-07-08;1.5662;;1.6516
2013-07-09;1.5718;;1.6561
2013-07-10;1.5743;;1.6579
2013-07-11;1.5743;;1.6579
2013-07-12;1.5741;;1.6576
2013-07-13;1.5682;;1.6555
2013-07-14;1.5687;;1.6561
2013-07-15;1.5912;;1.6761
2013-07-16;1.6034;;1.6851
2013-07-17;1.6044;;1.6861
2013-07-18;1.6046;;1.6866
2013-07-19;1.6038;;1.6865
2013-07-20;1.5981;;1.6842
2013-07-21;1.5982;;1.6846
2013-07-22;1.6124;;1.6953
2013-07-23;1.6167;;1.6991
2013-07-24;1.6171;;1.6995
2013-07-25;1.6171;;1.6997
2013-07-26;1.6164;;1.6996
2013-07-27;1.6127;;1.6988
2013-07-28;1.6127;;1.6989
2013-07-29;1.607;;1.6876
2013-07-30;1.5959;;1.6787
2013-07-31;1.5952;;1.6785
2013-08-01;1.5949;;1.6783
2013-08-02;1.5941;;1.6781
2013-08-03;1.588;;1.6757
2013-08-04;1.5881;;1.676
2013-08-05;1.5948;;1.6782
2013-08-06;1.5956;;1.6786
2013-08-07;1.5957;;1.6786
2013-08-08;1.5956;;1.6785
2013-08-09;1.5946;;1.6782
2013-08-10;1.5886;;1.676
2013-08-11;1.5889;;1.6762
2013-08-12;1.5899;;1.6731
2013-08-13;1.5841;;1.669
2013-08-14;1.583;;1.6684
2013-08-15;1.5821;;1.6681
2013-08-16;1.5808;;1.6676
2013-08-17;1.5749;;1.6654
2013-08-18;1.5753;;1.6658
2013-08-19;1.5906;;1.6754
2013-08-20;1.5967;;1.6798
2013-08-21;1.5968;;1.6798
2013-08-22;1.5969;;1.68
2013-08-23;1.5958;;1.6797
2013-08-24;1.5901;;1.6776
2013-08-25;1.5904;;1.678
2013-08-26;1.5972;;1.6809
2013-08-27;1.5974;;1.6809
2013-08-28;1.5974;;1.681
2013-08-29;1.5972;;1.6808
2013-08-30;1.5963;;1.6804
2013-08-31;1.5904;;1.6783
2013-09-01;1.5915;;1.679
2013-09-02;1.6106;;1.6955
2013-09-03;1.6196;;1.7034
2013-09-04;1.6199;;1.7038
2013-09-05;1.6199;;1.7038
2013-09-06;1.6191;;1.7039
2013-09-07;1.6132;;1.7019
2013-09-08;1.6135;;1.7021
2013-09-09;1.6155;;1.6996
2013-09-10;1.6139;;1.6988
2013-09-11;1.6133;;1.6982
2013-09-12;1.6131;;1.6982
2013-09-13;1.6121;;1.6979
2013-09-14;1.6063;;1.6957
2013-09-15;1.6062;;1.6958
2013-09-16;1.5915;;1.6728
2013-09-17;1.578;;1.6611
2013-09-18;1.5759;;1.6599
2013-09-19;1.5755;;1.6596
2013-09-20;1.5738;;1.6591
2013-09-21;1.5677;;1.6567
2013-09-22;1.5678;;1.6567
2013-09-23;1.5639;;1.6476
2013-09-24;1.5459;;1.6329
2013-09-25;1.5449;;1.6322
2013-09-26;1.5438;;1.6316
2013-09-27;1.5424;;1.631
2013-09-28;1.5364;;1.6285
2013-09-29;1.5367;;1.6287
2013-09-30;1.539;;1.6258
2013-10-01;1.5366;;1.6236
2013-10-02;1.5363;;1.6234
2013-10-03;1.5359;;1.6231
2013-10-04;1.5349;;1.6227
2013-10-05;1.529;;1.6204
2013-10-06;1.5294;;1.6209
2013-10-07;1.5322;;1.6176
2013-10-08;1.5295;;1.6152
2013-10-09;1.5291;;1.6149
2013-10-10;1.5271;;1.6139
2013-10-11;1.5258;;1.6134
2013-10-12;1.5198;;1.6113
2013-10-13;1.5202;;1.6119
2013-10-14;1.5287;;1.6165
2013-10-15;1.5309;;1.6176
2013-10-16;1.5311;;1.618
2013-10-17;1.5311;;1.6179
2013-10-18;1.5301;;1.6174
2013-10-19;1.5242;;1.6153
2013-10-20;1.5243;;1.6155
2013-10-21;1.5353;;1.6232
2013-10-22;1.5372;;1.6246
2013-10-23;1.5384;;1.6256
2013-10-24;1.5384;;1.6258
2013-10-25;1.5374;;1.6254
2013-10-26;1.5314;;1.623
2013-10-27;1.5317;;1.6232
2013-10-28;1.5305;;1.6152
2013-10-29;1.5223;;1.609
2013-10-30;1.5217;;1.6088
2013-10-31;1.5215;;1.6086
2013-11-01;1.5203;;1.608
2013-11-02;1.5144;;1.6056
2013-11-03;1.5149;;1.6062
2013-11-04;1.5198;;1.6065
2013-11-05;1.5158;;1.602
2013-11-06;1.5153;;1.6017
2013-11-07;1.5151;;1.6015
2013-11-08;1.5139;;1.601
2013-11-09;1.508;;1.5989
2013-11-10;1.5082;;1.5992
2013-11-11;1.5134;;1.5995
2013-11-12;1.5103;;1.5957
2013-11-13;1.5101;;1.5898
2013-11-14;1.5098;;1.5897
2013-11-15;1.5088;;1.5894
2013-11-16;1.5031;;1.587
2013-11-17;1.5036;;1.5876
2013-11-18;1.5247;;1.6065
2013-11-19;1.5348;;1.6144
2013-11-20;1.5351;;1.6153
2013-11-21;1.5351;;1.6155
2013-11-22;1.5339;;1.615
2013-11-23;1.5286;;1.6129
2013-11-24;1.5291;;1.6134
2013-11-25;1.5371;;1.6184
2013-11-26;1.5378;;1.6194
2013-11-27;1.5373;;1.6158
2013-11-28;1.5368;;1.6155
2013-11-29;1.5348;;1.6149
2013-11-30;1.5287;;1.6127
2013-12-01;1.5295;;1.6134
2013-12-02;1.5372;;1.6159
2013-12-03;1.5377;;1.6161
2013-12-04;1.5377;;1.6163
2013-12-05;1.5473;;1.6241
2013-12-06;1.5473;;1.6235
2013-12-07;1.5413;;1.6212
2013-12-08;1.5418;;1.6219
2013-12-09;1.5498;;1.6246
2013-12-10;1.5501;;1.6249
2013-12-11;1.5494;;1.625
2013-12-12;1.5494;;1.625
2013-12-13;1.548;;1.6243
2013-12-14;1.5413;;1.6216
2013-12-15;1.5416;;1.6221
2013-12-16;1.5405;;1.6135
2013-12-17;1.5351;;1.6088
2013-12-18;1.5349;;1.6078
2013-12-19;1.5346;;1.6075
2013-12-20;1.5331;;1.6068
2013-12-21;1.527;;1.6045
2013-12-22;1.5275;;1.6052
2013-12-23;1.539;;1.613
2013-12-24;1.5423;;1.6152
2013-12-25;1.542;;1.6153
2013-12-26;1.542;;1.6152
2013-12-27;1.5407;;1.6145
2013-12-28;1.5346;;1.6119
2013-12-29;1.5355;;1.6125
2013-12-30;1.55;;1.6232
2013-12-31;1.5525;;1.6261
2014-01-01;1.5547;;1.628
2014-01-02;1.555;;1.6284
2014-01-03;1.5538;;1.6279
2014-01-04;1.5478;;1.6257
2014-01-05;1.5482;;1.6262
2014-01-06;1.5514;;1.625
2014-01-07;1.5488;;1.6231
2014-01-08;1.5484;;1.623
2014-01-09;1.5482;;1.6229
2014-01-10;1.5467;;1.6219
2014-01-11;1.5454;;1.6212
2014-01-12;1.5455;;1.6214
2014-01-13;1.5439;;1.617
2014-01-14;1.5411;;1.6158
2014-01-15;1.5407;;1.6154
2014-01-16;1.5402;;1.6151
2014-01-17;1.539;;1.6143
2014-01-18;1.5328;;1.6119
2014-01-19;1.5332;;1.6125
2014-01-20;1.5331;;1.6071
2014-01-21;1.5285;;1.6032
2014-01-22;1.5279;;1.6047
2014-01-23;1.5272;;1.6041
2014-01-24;1.5266;;1.6033
2014-01-25;1.5253;;1.6028
2014-01-26;1.5212;;1.6019
2014-01-27;1.5304;;1.6062
2014-01-28;1.5295;;1.604
2014-01-29;1.5295;;1.604
2014-01-30;1.5335;;1.6155
2014-01-31;1.5324;;1.6148
2014-02-01;1.5269;;1.6131
2014-02-02;1.5274;;1.6135
2014-02-03;1.5337;;1.6179
2014-02-04;1.5355;;1.6186
2014-02-05;1.5354;;1.6186
2014-02-06;1.5356;;1.6185
2014-02-07;1.5346;;1.618
2014-02-08;1.5291;;1.6163
2014-02-09;1.5296;;1.6169
2014-02-10;1.5344;;1.6167
2014-02-11;1.5336;;1.6162
2014-02-12;1.5334;;1.6161
2014-02-13;1.533;;1.6159
2014-02-14;1.5321;;1.6154
2014-02-15;1.5265;;1.614
2014-02-16;1.5266;;1.6142
2014-02-17;1.5414;;1.6257
2014-02-18;1.5488;;1.6323
2014-02-19;1.5489;;1.6327
2014-02-20;1.5489;;1.6327
2014-02-21;1.5483;;1.6322
2014-02-22;1.5427;;1.6305
2014-02-23;1.5429;;1.631
2014-02-24;1.5486;;1.6392
2014-02-25;1.5518;;1.6435
2014-02-26;1.5523;;1.6437
2014-02-27;1.5525;;1.6437
2014-02-28;1.5518;;1.6434
2014-03-01;1.5474;;1.6421
2014-03-02;1.5478;;1.6424
2014-03-03;1.5532;;1.6442
2014-03-04;1.5528;;1.6442
2014-03-05;1.553;;1.6442
2014-03-06;1.5528;;1.6441
2014-03-07;1.552;;1.6436
2014-03-08;1.5475;;1.6422
2014-03-09;1.5479;;1.6427
2014-03-10;1.5475;;1.6385
2014-03-11;1.5442;;1.6378
2014-03-12;1.5438;;1.637
2014-03-13;1.5437;;1.637
2014-03-14;1.5425;;1.6365
2014-03-15;1.538;;1.635
2014-03-16;1.5383;;1.6355
2014-03-17;1.5407;;1.6337
2014-03-18;1.539;;1.6327
2014-03-19;1.5387;;1.6325
2014-03-20;1.5387;;1.6324
2014-03-21;1.5382;;1.632
2014-03-22;1.5376;;1.6318
2014-03-23;1.5342;;1.6312
2014-03-24;1.544;;1.6385
2014-03-25;1.5442;;1.6387
2014-03-26;1.5439;;1.6386
2014-03-27;1.5439;;1.6385
2014-03-28;1.5434;;1.6382
2014-03-29;1.5392;;1.6372
2014-03-30;1.5397;;1.6374
2014-03-31;1.5506;;1.6454
2014-04-01;1.5534;;1.6489
2014-04-02;1.5533;;1.6492
2014-04-03;1.5532;;1.649
2014-04-04;1.5515;;1.6486
2014-04-05;1.5469;;1.6474
2014-04-06;1.5473;;1.6477
2014-04-07;1.5514;;1.6489
2014-04-08;1.5503;;1.648
2014-04-09;1.5501;;1.648
2014-04-10;1.55;;1.648
2014-04-11;1.5496;;1.6478
2014-04-12;1.5451;;1.6466
2014-04-13;1.5454;;1.6469
2014-04-14;1.5589;;1.658
2014-04-15;1.5651;;1.6613
2014-04-16;1.5653;;1.6613
2014-04-17;1.5652;;1.6613
2014-04-18;1.5649;;1.661
2014-04-19;1.5608;;1.66
2014-04-20;1.561;;1.6603
2014-04-21;1.5742;;1.6712
2014-04-22;1.5791;;1.6748
2014-04-23;1.5793;;1.6748
2014-04-24;1.5791;;1.6751
2014-04-25;1.5771;;1.675
2014-04-26;1.5767;;1.6748
2014-04-27;1.577;;1.675
2014-04-28;1.5801;;1.6755
2014-04-29;1.581;;1.6762
2014-04-30;1.581;;1.6762
2014-05-01;1.5809;;1.6761
2014-05-02;1.5809;;1.6761
2014-05-03;1.5806;;1.6761
2014-05-04;1.5808;;1.6761
2014-05-05;1.581;;1.6761
2014-05-06;1.581;;1.6761
2014-05-07;1.5805;;1.6756
2014-05-08;1.5797;;1.6749
2014-05-09;1.5785;;1.6748
2014-05-10;1.5741;;1.674
2014-05-11;1.5749;;1.6746
2014-05-12;1.5637;;1.6576
2014-05-13;1.5548;;1.651
2014-05-14;1.5541;;1.6506
2014-05-15;1.5537;;1.6504
2014-05-16;1.5534;;1.6499
2014-05-17;1.5496;;1.6491
2014-05-18;1.5497;;1.6493
2014-05-19;1.5631;;1.6588
2014-05-20;1.5547;;1.635
2014-05-21;1.5555;;1.6354
2014-05-22;1.5555;;1.6344
2014-05-23;1.555;;1.6342
2014-05-24;1.5494;;1.6329
2014-05-25;1.55;;1.6335
2014-05-26;1.5623;;1.6429
2014-05-27;1.5667;;1.6477
2014-05-28;1.5673;;1.6396
2014-05-29;1.5675;;1.6396
2014-05-30;1.5668;;1.6386
2014-05-31;1.5599;;1.6364
2014-06-01;1.5604;;1.6371
2014-06-02;1.5682;;1.6396
2014-06-03;1.5682;;1.6394
2014-06-04;1.5682;;1.6396
2014-06-05;1.5678;;1.6394
2014-06-06;1.5672;;1.639
2014-06-07;1.5603;;1.637
2014-06-08;1.5607;;1.6377
2014-06-09;1.5661;;1.6385
2014-06-10;1.5642;;1.6376
2014-06-11;1.5642;;1.6372
2014-06-12;1.5638;;1.6368
2014-06-13;1.5634;;1.6366
2014-06-14;1.5565;;1.6343
2014-06-15;1.5569;;1.6352
2014-06-16;1.5724;;1.6445
2014-06-17;1.5818;;1.6509
2014-06-18;1.582;;1.6518
2014-06-19;1.5821;;1.652
2014-06-20;1.5815;;1.6519
2014-06-21;1.5748;;1.6502
2014-06-22;1.576;;1.6509
2014-06-23;1.594;;1.6616
2014-06-24;1.601;;1.6685
2014-06-25;1.6012;;1.6697
2014-06-26;1.6012;;1.6697
2014-06-27;1.6008;;1.6694
2014-06-28;1.594;;1.6682
2014-06-29;1.5945;;1.6689
2014-06-30;1.6022;;1.6714
2014-07-01;1.604;;1.6738
2014-07-02;1.6044;;1.6738
2014-07-03;1.6041;;1.6734
2014-07-04;1.6015;;1.6732
2014-07-05;1.5939;;1.6704
2014-07-06;1.5945;;1.6708
2014-07-07;1.5996;;1.6689
2014-07-08;1.5954;;1.6655
2014-07-09;1.595;;1.6649
2014-07-10;1.5948;;1.6645
2014-07-11;1.5941;;1.6645
2014-07-12;1.5872;;1.663
2014-07-13;1.5876;;1.6636
2014-07-14;1.593;;1.663
2014-07-15;1.5908;;1.6606
2014-07-16;1.5901;;1.66
2014-07-17;1.5899;;1.6597
2014-07-18;1.5893;;1.6595
2014-07-19;1.5824;;1.6575
2014-07-20;1.5824;;1.6576
2014-07-21;1.576;;1.6502
2014-07-22;1.5635;;1.6414
2014-07-23;1.5623;;1.6396
2014-07-24;1.5618;;1.6388
2014-07-25;1.561;;1.6386
2014-07-26;1.5543;;1.6376
2014-07-27;1.5546;;1.6378
2014-07-28;1.5595;;1.6355
2014-07-29;1.5574;;1.6332
2014-07-30;1.5565;;1.6326
2014-07-31;1.5563;;1.6325
2014-08-01;1.5554;;1.6327
2014-08-02;1.5489;;1.6318
2014-08-03;1.5492;;1.632
2014-08-04;1.5556;;1.6317
2014-08-05;1.5553;;1.6305
2014-08-06;1.5549;;1.6304
2014-08-07;1.5548;;1.6303
2014-08-08;1.5542;;1.6301
2014-08-09;1.5477;;1.6297
2014-08-10;1.548;;1.629
2014-08-11;1.5473;;1.6248
2014-08-12;1.5408;;1.6213
2014-08-13;1.5389;;1.6202
2014-08-14;1.5378;;1.6188
2014-08-15;1.5371;;1.6186
2014-08-16;1.5306;;1.6178
2014-08-17;1.5306;;1.6177
2014-08-18;1.5377;;1.6179
2014-08-19;1.5378;;1.617
2014-08-20;1.5376;;1.6167
2014-08-21;1.5374;;1.6164
2014-08-22;1.5362;;1.6158
2014-08-23;1.5297;;1.6151
2014-08-24;1.5301;;1.6154
2014-08-25;1.5366;;1.615
2014-08-26;1.5363;;1.6146
2014-08-27;1.5361;;1.6145
2014-08-28;1.5359;;1.6142
2014-08-29;1.5352;;1.6141
2014-08-30;1.5288;;1.6133
2014-08-31;1.5293;;1.6134
2014-09-01;1.5441;;1.6188
2014-09-02;1.5482;;1.6225
2014-09-03;1.5485;;1.6225
2014-09-04;1.5485;;1.6225
2014-09-05;1.5481;;1.623
2014-09-06;1.5418;;1.6223
2014-09-07;1.542;;1.6222
2014-09-08;1.551;;1.6242
2014-09-09;1.553;;1.6256
2014-09-10;1.553;;1.6258
2014-09-11;1.5528;;1.6258
2014-09-12;1.5521;;1.6252
2014-09-13;1.5456;;1.6246
2014-09-14;1.5459;;1.6249
2014-09-15;1.5498;;1.6247
2014-09-16;1.5464;;1.6234
2014-09-17;1.5455;;1.6229
2014-09-18;1.5453;;1.623
2014-09-19;1.5443;;1.623
2014-09-20;1.5376;;1.6222
2014-09-21;1.5378;;1.6224
2014-09-22;1.539;;1.6206
2014-09-23;1.5346;;1.6174
2014-09-24;1.5336;;1.6167
2014-09-25;1.5328;;1.6164
2014-09-26;1.5299;;1.6157
2014-09-27;1.5234;;1.6152
2014-09-28;1.5241;;1.6153
2014-09-29;1.5304;;1.6133
2014-09-30;1.5286;;1.6117
2014-10-01;1.5282;;1.6114
2014-10-02;1.5281;;1.6112
2014-10-03;1.5275;;1.6108
2014-10-04;1.5211;;1.6103
2014-10-05;1.5214;;1.6105
2014-10-06;1.5313;;1.6122
2014-10-07;1.5326;;1.613
2014-10-08;1.5323;;1.6133
2014-10-09;1.5321;;1.6133
2014-10-10;1.5314;;1.6129
2014-10-11;1.5252;;1.6127
2014-10-12;1.5255;;1.613
2014-10-13;1.5289;;1.6102
2014-10-14;1.524;;1.6078
2014-10-15;1.5234;;1.6071
2014-10-16;1.523;;1.6067
2014-10-17;1.5223;;1.6063
2014-10-18;1.5159;;1.6054
2014-10-19;1.5152;;1.6049
2014-10-20;1.4849;;1.5862
2014-10-21;1.4693;;1.5623
2014-10-22;1.4673;;1.5575
2014-10-23;1.4672;;1.5574
2014-10-24;1.4672;;1.5574
2014-10-25;1.4666;;1.5571
2014-10-26;1.4664;;1.557
2014-10-27;1.4587;;1.5455
2014-10-28;1.4546;;1.5427
2014-10-29;1.4509;;1.5419
2014-10-30;1.4496;;1.5412
2014-10-31;1.4489;;1.5408
2014-11-01;1.4425;;1.5403
2014-11-02;1.4429;;1.5406
2014-11-03;1.453;;1.5428
2014-11-04;1.4568;;1.5447
2014-11-05;1.4567;;1.5448
2014-11-06;1.4565;;1.5439
2014-11-07;1.4554;;1.5433
2014-11-08;1.4492;;1.543
2014-11-09;1.4495;;1.5432
2014-11-10;1.456;;1.5439
2014-11-11;1.456;;1.5453
2014-11-12;1.4557;;1.5449
2014-11-13;1.4555;;1.5443
2014-11-14;1.4549;;1.544
2014-11-15;1.4485;;1.5434
2014-11-16;1.4486;;1.5432
2014-11-17;1.456;;1.5436
2014-11-18;1.4556;;1.5433
2014-11-19;1.4553;;1.5431
2014-11-20;1.4552;;1.5429
2014-11-21;1.4548;;1.5429
2014-11-22;1.4482;;1.542
2014-11-23;1.4484;;1.5419
2014-11-24;1.4463;;1.5363
2014-11-25;1.4364;;1.5297
2014-11-26;1.4345;;1.5264
2014-11-27;1.434;;1.5253
2014-11-28;1.4335;;1.5249
2014-11-29;1.4266;;1.5232
2014-11-30;1.4267;;1.5232
2014-12-01;1.4257;;1.5189
2014-12-02;1.4183;;1.5133
2014-12-03;1.4179;;1.5113
2014-12-04;1.4174;;1.5104
2014-12-05;1.4164;;1.5101
2014-12-06;1.4102;;1.5098
2014-12-07;1.4102;;1.5097
2014-12-08;1.3859;;1.4941
2014-12-09;1.3706;;1.4715
2014-12-10;1.3682;;1.4698
2014-12-11;1.3681;;1.4697
2014-12-12;1.3675;;1.4693
2014-12-13;1.3612;;1.4687
2014-12-14;1.3614;;1.4686
2014-12-15;1.3357;;1.4363
2014-12-16;1.3244;;1.4169
2014-12-17;1.3196;;1.4116
2014-12-18;1.319;;1.4107
2014-12-19;1.3177;;1.4097
2014-12-20;1.3118;;1.4093
2014-12-21;1.3117;;1.4091
2014-12-22;1.2991;;1.3983
2014-12-23;1.2911;;1.3862
2014-12-24;1.2894;;1.3824
2014-12-25;1.2893;;1.3821
2014-12-26;1.288;;1.3815
2014-12-27;1.2813;;1.381
2014-12-28;1.2817;;1.3806
2014-12-29;1.288;;1.3789
2014-12-30;1.2873;;1.3778
2014-12-31;1.2875;;1.378
2015-01-01;1.32;;1.3862
2015-01-02;1.3297;;1.4046
2015-01-03;1.3255;;1.4058
2015-01-04;1.3259;;1.4059
2015-01-05;1.3265;;1.4022
2015-01-06;1.319;;1.3939
2015-01-07;1.3187;;1.393
2015-01-08;1.3188;;1.3927
2015-01-09;1.3183;;1.3918
2015-01-10;1.3117;;1.3913
2015-01-11;1.312;;1.3917
2015-01-12;1.3121;;1.3854
2015-01-13;1.304;;1.3807
2015-01-14;1.3034;;1.3794
2015-01-15;1.3032;;1.3791
2015-01-16;1.3022;;1.3785
2015-01-17;1.2958;;1.3783
2015-01-18;1.2957;;1.378
2015-01-19;1.3054;;1.3751
2015-01-20;1.3006;;1.3716
2015-01-21;1.2994;;1.3705
2015-01-22;1.2989;;1.3698
2015-01-23;1.2975;;1.3655
2015-01-24;1.2921;;1.3653
2015-01-25;1.2925;;1.3656
2015-01-26;1.3049;;1.3703
2015-01-27;1.3136;;1.375
2015-01-28;1.3136;;1.3759
2015-01-29;1.3135;;1.3767
2015-01-30;1.313;;1.3765
2015-01-31;1.3082;;1.3765
2015-02-01;1.3073;;1.3827
2015-02-02;1.3215;;1.3887
2015-02-03;1.3311;;1.3968
2015-02-04;1.3314;;1.3976
2015-02-05;1.3317;;1.3979
2015-02-06;1.3312;;1.398
2015-02-07;1.3259;;1.398
2015-02-08;1.3268;;1.3988
2015-02-09;1.3636;;1.428
2015-02-10;1.3878;;1.4458
2015-02-11;1.3885;;1.4497
2015-02-12;1.3886;;1.4499
2015-02-13;1.388;;1.4501
2015-02-14;1.3828;;1.4501
2015-02-15;1.3832;;1.4505
2015-02-16;1.4024;;1.4611
2015-02-17;1.4094;;1.4668
2015-02-18;1.4105;;1.469
2015-02-19;1.4106;;1.4698
2015-02-20;1.4105;;1.4701
2015-02-21;1.4054;;1.4701
2015-02-22;1.4057;;1.4703
2015-02-23;1.4124;;1.4735
2015-02-24;1.4143;;1.4766
2015-02-25;1.4145;;1.4775
2015-02-26;1.4151;;1.4788
2015-02-27;1.4148;;1.4788
2015-02-28;1.4096;;1.4787
2015-03-01;1.4101;;1.4789
2015-03-02;1.4132;;1.482
2015-03-03;1.42;;1.4881
2015-03-04;1.42;;1.4887
2015-03-05;1.4203;;1.4888
2015-03-06;1.4199;;1.4898
2015-03-07;1.4148;;1.4897
2015-03-08;1.4152;;1.49
2015-03-09;1.4295;;1.4987
2015-03-10;1.443;;1.5058
2015-03-11;1.443;;1.5066
2015-03-12;1.4433;;1.5079
2015-03-13;1.441;;1.508
2015-03-14;1.4357;;1.5077
2015-03-15;1.436;;1.5081
2015-03-16;1.4482;;1.5145
2015-03-17;1.453;;1.5157
2015-03-18;1.4628;;1.5244
2015-03-19;1.463;;1.5255
2015-03-20;1.4626;;1.5256
2015-03-21;1.4575;;1.5249
2015-03-22;1.4578;;1.5249
2015-03-23;1.4589;;1.5236
2015-03-24;1.4546;;1.5167
2015-03-25;1.4542;;1.5159
2015-03-26;1.4541;;1.516
2015-03-27;1.4535;;1.5155
2015-03-28;1.4483;;1.5147
2015-03-29;1.4485;;1.5147
2015-03-30;1.463;;1.5207
2015-03-31;1.4761;;1.5292
2015-04-01;1.4776;;1.5324
2015-04-02;1.4785;;1.5333
2015-04-03;1.4781;;1.5328
2015-04-04;1.4738;;1.5338
2015-04-05;1.4741;;1.5339
2015-04-06;1.4784;;1.5354
2015-04-07;1.4782;;1.5345
2015-04-08;1.4777;;1.5341
2015-04-09;1.4779;;1.5344
2015-04-10;1.4779;;1.5345
2015-04-11;1.4729;;1.5338
2015-04-12;1.4732;;1.5341
2015-04-13;1.479;;1.5345
2015-04-14;1.4793;;1.5353
2015-04-15;1.4793;;1.5355
2015-04-16;1.4802;;1.5353
2015-04-17;1.4816;;1.5346
2015-04-18;1.4735;;1.5339
2015-04-19;1.4737;;1.5338
2015-04-20;1.4888;1.394;1.5342
2015-04-21;1.4956;1.4243;1.5426
2015-04-22;1.4973;1.4243;1.5442
2015-04-23;1.4974;1.4243;1.5441
2015-04-24;1.5053;1.4243;1.5438
2015-04-25;1.5009;1.4243;1.5434
2015-04-26;1.5017;1.4243;1.5436
2015-04-27;1.5155;1.4243;1.5485
2015-04-28;1.5198;1.4383;1.5591
