Sum of precoMedio;Column Labels;;;;;;;;;;;;;;;;;
Row Labels;Biodiesel B15;Gasóleo (até setembro 2021);Gasóleo colorido;Gasóleo de aquecimento;Gasóleo especial;Gasóleo simples;Gasolina 95 (até setembro 2021);Gasolina 98;Gasolina de mistura (motores a 2 tempos);Gasolina especial 95;Gasolina especial 98;Gasolina simples 95;GNC (gás natural comprimido) - €/kg;GNC (gás natural comprimido) - €/m3;GNL (gás natural liquefeito) - €/kg;GPL Auto;(blank);Grand Total
04/02/2020;1,349;1,4235;0,9634;1,1913;1,3967;1,3783;1,5557;1,6495;1,8979;1,5494;1,6737;1,5002;1,041;1,084;1,0016;0,6848;;21,34
05/02/2020;1,349;1,4216;0,963;1,1902;1,3837;1,3776;1,5527;1,6488;1,8974;1,5311;1,673;1,4995;1,041;1,084;1,0016;0,6886;;21,3028
06/02/2020;1,349;1,4189;0,9629;1,1902;1,3957;1,3773;1,5513;1,6483;1,8962;1,5484;1,6731;1,4989;1,041;1,084;1,0016;0,6891;;21,3259
07/02/2020;1,349;1,4177;0,9628;1,1892;1,394;1,3766;1,5511;1,6481;1,8962;1,546;1,6723;1,4981;1,039;1,084;0,9883;0,6891;;21,3015
08/02/2020;1,349;1,4166;0,9625;1,1891;1,3876;1,3729;1,5512;1,6479;1,8962;1,5344;1,6655;1,4941;1,039;1,084;0,9883;0,6879;;21,2662
09/02/2020;1,349;1,4169;0,9624;1,1887;1,3891;1,3732;1,551;1,6478;1,8962;1,5365;1,6659;1,4944;1,041;1,084;1,0016;0,6879;;21,2856
10/02/2020;1,329;1,4109;0,96;1,1825;1,3865;1,3726;1,5493;1,6474;1,8933;1,5456;1,6712;1,4969;1,041;1,084;1,0016;0,6889;;21,2607
11/02/2020;1,329;1,405;0,9583;1,1736;1,382;1,3676;1,5444;1,6461;1,8971;1,5439;1,6667;1,4944;1,041;1,084;1,0016;0,6873;;21,222
12/02/2020;1,329;1,4006;0,9578;1,172;1,3688;1,3666;1,5432;1,6458;1,8958;1,5254;1,6661;1,4952;1,041;1,084;1,0016;0,6869;;21,1798
13/02/2020;1,329;1,4031;0,9576;1,1716;1,3807;1,3661;1,5441;1,6453;1,8958;1,5428;1,6659;1,4948;1,041;1,084;1,0016;0,6869;;21,2103
14/02/2020;1,329;1,4028;0,9548;1,1714;1,379;1,3652;1,5444;1,6452;1,8958;1,5405;1,6652;1,4941;1,039;1,084;0,9883;0,6859;;21,1846
15/02/2020;1,329;1,4023;0,9544;1,1714;1,3731;1,3621;1,5444;1,6445;1,8958;1,5296;1,659;1,4911;1,039;1,084;0,9883;0,6851;;21,1531
16/02/2020;1,329;1,4021;0,9544;1,1714;1,375;1,3626;1,5441;1,6445;1,8958;1,5321;1,6594;1,4916;1,041;1,084;1,0016;0,6851;;21,1737
17/02/2020;1,339;1,4086;0,9553;1,173;1,3884;1,3698;1,5506;1,6455;1,8958;1,5514;1,6721;1,4999;1,041;1,117;1,0285;0,6861;;21,322
18/02/2020;1,339;1,4105;0,9271;1,1777;1,3908;1,3625;1,5533;1,6416;1,8985;1,5547;1,676;1,5002;1,041;1,117;1,0285;0,6848;;21,3032
19/02/2020;1,339;1,4105;0,9272;1,1779;1,3784;1,3625;1,5517;1,6419;1,897;1,5368;1,6758;1,5003;1,041;1,117;1,0285;0,6845;;21,27
20/02/2020;1,339;1,41;0,927;1,1779;1,3905;1,3625;1,5519;1,6419;1,8976;1,554;1,6757;1,5003;1,041;1,117;1,0285;0,6845;;21,2993
21/02/2020;1,339;1,4095;0,927;1,1779;1,3888;1,3616;1,5519;1,6419;1,8976;1,5517;1,6751;1,4994;1,039;1,117;1,0152;0,6844;;21,277
22/02/2020;1,339;1,4089;0,9267;1,1779;1,3826;1,3582;1,5518;1,6418;1,8976;1,5401;1,6682;1,4956;1,039;1,117;1,0152;0,6833;;21,2429
23/02/2020;1,339;1,409;0,9266;1,1769;1,384;1,3586;1,553;1,642;1,8976;1,542;1,6688;1,4961;1,041;1,117;1,0285;0,6832;;21,2633
24/02/2020;1,349;1,4174;0,9282;1,1793;1,3976;1,3663;1,5633;1,6446;1,8977;1,5676;1,6878;1,5082;1,041;1,117;1,0285;0,684;;21,3775
25/02/2020;1,349;1,4191;0,9296;1,1818;1,4002;1,3692;1,565;1,6467;1,898;1,5739;1,6949;1,5137;1,041;1,117;1,0285;0,685;;21,4126
26/02/2020;1,349;1,4186;0,9297;1,1819;1,3876;1,3692;1,5639;1,6475;1,8987;1,5559;1,6949;1,5143;1,041;1,117;1,0285;0,6849;;21,3826
27/02/2020;1,349;1,42;0,9299;1,1819;1,3999;1,3691;1,5669;1,6475;1,8987;1,5737;1,695;1,5145;1,041;1,117;1,0285;0,685;;21,4176
28/02/2020;1,349;1,4195;0,9301;1,1823;1,3983;1,3686;1,5682;1,6484;1,9014;1,5713;1,6944;1,5142;1,039;1,117;1,0152;0,6848;;21,4017
29/02/2020;1,349;1,418;0,9297;1,1823;1,392;1,3653;1,5665;1,6484;1,9014;1,5598;1,6876;1,5105;1,039;1,117;1,0152;0,6838;;21,3655
01/03/2020;1,349;1,4183;0,9297;1,1823;1,3934;1,3656;1,5666;1,6484;1,9007;1,5617;1,6877;1,5108;1,041;1,117;1,0285;0,6838;;21,3845
02/03/2020;1,309;1,3979;0,9237;1,1717;1,3701;1,3531;1,5497;1,6453;1,8987;1,5383;1,6702;1,4966;1,041;1,117;1,0285;0,6847;;21,1955
03/03/2020;1,309;1,3919;0,9187;1,1526;1,3615;1,3412;1,5434;1,6368;1,8916;1,532;1,6589;1,4848;1,041;1,117;1,0285;0,6844;;21,0933
04/03/2020;1,309;1,3886;0,9181;1,1503;1,3472;1,3391;1,5392;1,6353;1,8916;1,5132;1,6566;1,4824;1,041;1,117;1,0285;0,6844;;21,0415
05/03/2020;1,309;1,3889;0,9174;1,1496;1,3575;1,3367;1,5408;1,6341;1,8916;1,5302;1,6565;1,4804;1,041;1,117;1,0285;0,6839;;21,0631
06/03/2020;1,309;1,3884;0,9172;1,1485;1,3556;1,3357;1,5403;1,634;1,8916;1,5279;1,6556;1,4793;1,039;1,117;1,0152;0,6835;;21,0378
07/03/2020;1,309;1,3875;0,9168;1,1485;1,3494;1,3321;1,54;1,6338;1,8916;1,5163;1,6476;1,4754;1,039;1,117;1,0152;0,6823;;21,0015
08/03/2020;1,309;1,3877;0,9168;1,1474;1,3509;1,3324;1,5397;1,6338;1,8916;1,5184;1,6485;1,4756;1,041;1,117;1,0285;0,6823;;21,0206
09/03/2020;1,299;1,3725;0,9136;1,1403;1,3432;1,3277;1,5266;1,6313;1,8898;1,5081;1,64;1,4663;1,041;1,117;1,0285;0,6823;;20,9272
10/03/2020;1,299;1,368;0,8962;1,129;1,3393;1,3143;1,5211;1,6021;1,89;1,5064;1,6329;1,4585;1,041;1,117;1,0285;0,6828;;20,8261
11/03/2020;1,299;1,3648;0,892;1,1269;1,3265;1,3138;1,516;1,6016;1,8905;1,4881;1,6324;1,4578;1,041;1,117;1,0285;0,6799;;20,7758
12/03/2020;1,299;1,3638;0,8919;1,1261;1,3385;1,3133;1,5171;1,6012;1,8905;1,5054;1,6324;1,4574;1,041;1,117;1,0285;0,6796;;20,8027
13/03/2020;1,299;1,363;0,8918;1,1261;1,3367;1,3125;1,5172;1,6011;1,8924;1,5032;1,6314;1,4563;1,039;1,117;1,0152;0,6796;;20,7815
14/03/2020;1,299;1,3602;0,8917;1,1261;1,3304;1,309;1,5151;1,6011;1,8924;1,4916;1,6245;1,4525;1,039;1,117;1,0152;0,6786;;20,7434
15/03/2020;1,299;1,3586;0,8914;1,1261;1,3316;1,309;1,5114;1,6011;1,8924;1,4934;1,624;1,4524;1,041;1,117;1,0285;0,6786;;20,7555
16/03/2020;1,209;1,3258;0,8747;1,0939;1,2771;1,2747;1,4646;1,5824;1,8713;1,4072;1,5583;1,3971;1,041;1,117;1,0285;0,6796;;20,2022
17/03/2020;1,209;1,3085;0,8702;1,0609;1,2683;1,2598;1,4412;1,5648;1,8606;1,4034;1,5431;1,3677;1,041;1,117;1,0285;0,6794;;20,0234
18/03/2020;1,209;1,3075;0,869;1,0551;1,2516;1,2559;1,4301;1,5611;1,8584;1,381;1,5333;1,3606;1,041;1,117;1,0285;0,6793;;19,9384
19/03/2020;1,209;1,3044;0,8619;1,0551;1,2618;1,2536;1,426;1,5595;1,8584;1,3905;1,5227;1,3557;1,041;1,117;1,0285;0,6761;;19,9212
20/03/2020;1,209;1,2996;0,8617;1,0529;1,2596;1,2524;1,4158;1,5586;1,8584;1,3877;1,5213;1,3541;1,039;1,117;1,0152;0,6761;;19,8784
21/03/2020;1,209;1,2985;0,8612;1,0526;1,2531;1,2487;1,4146;1,5573;1,8557;1,3753;1,513;1,3495;1,039;1,117;1,0152;0,6751;;19,8348
22/03/2020;1,209;1,2977;0,8609;1,0487;1,2544;1,2489;1,414;1,5572;1,8557;1,3772;1,5133;1,3497;1,041;1,117;1,0285;0,6751;;19,8483
23/03/2020;1,169;1,278;0,8534;1,033;1,2293;1,2331;1,3787;1,5475;1,8475;1,3304;1,4766;1,3168;1,041;1,129;1,0285;0,676;;19,5678
24/03/2020;1,169;1,2695;0,8501;1,0143;1,2253;1,2262;1,3673;1,5334;1,8335;1,3273;1,4673;1,3027;1,041;1,129;1,0285;0,676;;19,4604
25/03/2020;1,169;1,2667;0,8494;1,0097;1,2101;1,2232;1,3617;1,5312;1,832;1,3086;1,4606;1,2754;1,041;1,129;1,0285;0,676;;19,3721
26/03/2020;1,169;1,2658;0,8493;1,0064;1,2221;1,2225;1,3612;1,5267;1,8306;1,3259;1,4603;1,2745;1,041;1,129;1,0285;0,676;;19,3888
27/03/2020;1,169;1,2654;0,8492;1,0051;1,2201;1,2217;1,3598;1,5258;1,8306;1,3234;1,4597;1,2734;1,039;1,129;1,0152;0,676;;19,3624
28/03/2020;1,169;1,264;0,8486;1,0051;1,2137;1,218;1,3567;1,5252;1,8301;1,3117;1,4524;1,2683;1,039;1,129;1,0152;0,6749;;19,3209
29/03/2020;1,169;1,264;0,8486;1,0051;1,2152;1,2184;1,3567;1,5252;1,8301;1,3136;1,4528;1,2673;1,041;1,129;1,0285;0,6749;;19,3394
30/03/2020;1,189;1,2601;0,8491;1,0037;1,231;1,226;1,3454;1,5225;1,8301;1,3117;1,445;1,2604;1,041;1,129;1,0285;0,6722;;19,3447
31/03/2020;1,199;1,2609;0,8494;1,0022;1,2339;1,2291;1,3396;1,5178;1,8275;1,3113;1,4435;1,2565;1,041;1,129;1,0285;0,6703;;19,3395
01/04/2020;1,199;1,2595;0,7758;0,9992;1,2338;1,234;1,3318;1,395;1,8275;1,3105;1,443;1,2626;1,019;1,129;1,0147;0,6702;;19,1046
02/04/2020;1,199;1,2588;0,7752;0,9966;1,2335;1,234;1,3287;1,3946;1,8248;1,3102;1,4426;1,2622;1,019;1,129;1,0147;0,6622;;19,0851
03/04/2020;1,199;1,2583;0,7751;0,9966;1,2319;1,2334;1,3273;1,3943;1,8248;1,3078;1,4418;1,2615;1,017;1,129;1,0014;0,66;;19,0592
04/04/2020;1,199;1,2577;0,7748;0,9966;1,2256;1,23;1,3272;1,3942;1,8248;1,296;1,4346;1,2576;1,017;1,129;1,0014;0,659;;19,0245
05/04/2020;1,199;1,2582;0,7746;0,9966;1,2271;1,2302;1,3275;1,3942;1,8248;1,298;1,4349;1,2577;1,019;1,129;0,9844;0,659;;19,0142
06/04/2020;1,179;1,2491;0,7727;0,9911;1,2229;1,2285;1,325;1,3935;1,8208;1,3072;1,4407;1,2602;1,019;1,129;0,9844;0,659;;18,9821
07/04/2020;1,179;1,2459;0,7708;0,9852;1,2188;1,2233;1,3237;1,3915;1,8158;1,3071;1,44;1,2582;1,019;1,129;0,9844;0,6488;;18,9405
08/04/2020;1,179;1,2456;0,7707;0,9835;1,2182;1,2228;1,3225;1,391;1,8158;1,3066;1,4397;1,2577;1,019;1,129;0,9844;0,6471;;18,9326
09/04/2020;1,179;1,2444;0,7705;0,9827;1,2178;1,2225;1,3215;1,3903;1,8158;1,3062;1,4392;1,2572;1,019;1,129;0,9844;0,6423;;18,9218
10/04/2020;1,179;1,244;0,7705;0,9827;1,2162;1,2218;1,3214;1,3903;1,8158;1,304;1,4386;1,2566;1,017;1,129;1,0014;0,6422;;18,9305
11/04/2020;1,179;1,2439;0,7702;0,9818;1,21;1,2185;1,3173;1,39;1,8158;1,2924;1,4317;1,2529;1,017;1,129;1,0014;0,641;;18,8919
12/04/2020;1,179;1,2444;0,7702;0,9818;1,2116;1,2188;1,3216;1,3898;1,8158;1,2944;1,4323;1,2532;1,019;1,129;1,0147;0,6408;;18,9164
13/04/2020;1,189;1,2478;0,7715;0,9827;1,2236;1,2247;1,3233;1,3902;1,8174;1,3103;1,4407;1,2583;1,019;1,129;1,0147;0,6417;;18,9839
14/04/2020;1,189;1,2486;0,7719;0,9832;1,2246;1,2258;1,3182;1,3905;1,8145;1,3118;1,4423;1,2592;1,019;1,129;1,0147;0,6414;;18,9837
15/04/2020;1,189;1,248;0,7721;0,9832;1,2244;1,2258;1,3149;1,3898;1,8145;1,3113;1,442;1,2577;1,019;1,129;1,0147;0,6411;;18,9765
16/04/2020;1,189;1,2479;0,7721;0,9834;1,2241;1,2258;1,3147;1,3898;1,8145;1,3109;1,4419;1,2577;1,019;1,129;1,0147;0,6409;;18,9754
17/04/2020;1,189;1,2472;0,7718;0,9834;1,2225;1,2253;1,3146;1,3898;1,8145;1,3087;1,4412;1,2572;1,017;1,129;1,0014;0,6407;;18,9533
18/04/2020;1,189;1,2466;0,7715;0,9834;1,2163;1,2218;1,3145;1,3898;1,8145;1,297;1,4343;1,2534;1,017;1,129;1,0014;0,6397;;18,9192
19/04/2020;1,189;1,2469;0,7714;0,9834;1,2172;1,2214;1,3149;1,3898;1,8145;1,299;1,4346;1,2537;1,019;1,129;1,0147;0,6396;;18,9381
20/04/2020;1,159;1,2301;0,7662;0,9711;1,1983;1,2113;1,3157;1,3896;1,8146;1,3118;1,4421;1,2578;1,019;1,129;1,0147;0,64;;18,8703
21/04/2020;1,159;1,2188;0,7619;0,9614;1,1908;1,2012;1,3159;1,3881;1,8148;1,312;1,4421;1,2577;1,019;1,129;1,0147;0,6388;;18,8252
22/04/2020;1,159;1,2161;0,7489;0,9585;1,1895;1,168;1,3158;1,3878;1,8148;1,3117;1,4417;1,2561;1,019;1,129;1,0147;0,6388;;18,7694
23/04/2020;1,159;1,2147;0,7487;0,9566;1,1879;1,1666;1,3157;1,3877;1,8148;1,3111;1,4417;1,2561;1,019;1,129;1,0147;0,6386;;18,7619
24/04/2020;1,159;1,2133;0,7487;0,9566;1,1861;1,1658;1,314;1,3877;1,8148;1,3087;1,441;1,2555;1,017;1,129;1,0014;0,6382;;18,7368
25/04/2020;1,159;1,2127;0,7484;0,9566;1,1797;1,1623;1,3142;1,3877;1,8148;1,2972;1,4342;1,2516;1,017;1,129;1,0014;0,6371;;18,7029
26/04/2020;1,159;1,2129;0,7482;0,9566;1,1806;1,1618;1,3132;1,3876;1,8148;1,2992;1,4346;1,2506;1,019;1,129;1,0147;0,6371;;18,7189
27/04/2020;1,129;1,1999;0,7441;0,945;1,167;1,1544;1,3007;1,3847;1,8074;1,2921;1,4291;1,2454;1,019;1,129;1,0147;0,6382;;18,5997
28/04/2020;1,129;1,1933;0,7412;0,9363;1,1611;1,147;1,2974;1,3808;1,8078;1,2874;1,4206;1,2387;1,019;1,129;1,0147;0,6379;;18,5412
29/04/2020;1,129;1,1915;0,7079;0,933;1,1592;1,1305;1,2958;1,363;1,8075;1,2867;1,4166;1,2347;1,019;1,129;1,0147;0,6377;;18,4558
30/04/2020;1,129;1,191;0,7079;0,9321;1,1587;1,1299;1,295;1,3626;1,802;1,2864;1,4164;1,2344;1,019;1,129;1,0147;0,6377;;18,4458
01/05/2020;1,129;1,1898;0,7077;0,93;1,157;1,1291;1,2947;1,3626;1,802;1,284;1,4156;1,2337;1,017;1,129;1,0014;0,6377;;18,4203
02/05/2020;1,129;1,1882;0,7074;0,93;1,1507;1,1258;1,2932;1,3624;1,802;1,2724;1,4086;1,2299;1,017;1,129;1,0014;0,6367;;18,3837
03/05/2020;1,129;1,1878;0,7073;0,93;1,1517;1,1257;1,2924;1,3622;1,7997;1,2742;1,4086;1,2316;1,019;1,129;1,0147;0,6367;;18,3996
04/05/2020;1,1206;1,1854;0,7063;0,9284;1,1535;1,1255;1,2972;1,3619;1,801;1,2932;1,4209;1,2372;1,019;1,129;1,0147;0,6372;;18,431
05/05/2020;1,1206;1,1807;0,7053;0,9272;1,1517;1,1236;1,298;1,3624;1,8026;1,2961;1,4231;1,2386;1,019;1,129;1,0147;0,6372;;18,4298
06/05/2020;1,1206;1,1805;0,7024;0,927;1,151;1,1229;1,298;1,3625;1,8026;1,2955;1,4228;1,2381;1,019;1,129;1,0147;0,6363;;18,4229
07/05/2020;1,1206;1,1789;0,7023;0,927;1,1506;1,1226;1,2977;1,3625;1,8026;1,2952;1,4228;1,238;1,019;1,129;1,0147;0,6362;;18,4197
08/05/2020;1,1206;1,1787;0,7022;0,927;1,1492;1,1219;1,298;1,3624;1,8026;1,2929;1,4222;1,2374;1,017;1,129;1,0014;0,6356;;18,3981
09/05/2020;1,1206;1,1772;0,7019;0,9273;1,143;1,1183;1,2961;1,3623;1,8026;1,2814;1,4153;1,2335;1,017;1,129;1,0014;0,6346;;18,3615
10/05/2020;1,1206;1,1772;0,7019;0,9273;1,1448;1,1192;1,2961;1,3623;1,8026;1,2835;1,4163;1,237;1,019;1,129;1,0147;0,6346;;18,3861
11/05/2020;1,139;1,1864;0,7044;0,9312;1,1622;1,1287;1,3186;1,367;1,809;1,3308;1,456;1,2601;1,019;1,129;1,0147;0,6358;;18,5919
12/05/2020;1,139;1,1858;0,7081;0,9352;1,1635;1,1347;1,3249;1,3991;1,8086;1,3325;1,4575;1,2704;1,019;1,129;1,0147;0,6358;;18,6578
13/05/2020;1,139;1,1862;0,7082;0,9375;1,1631;1,1344;1,3262;1,4007;1,8091;1,3321;1,4575;1,2708;1,019;1,129;1,0147;0,6358;;18,6633
14/05/2020;1,139;1,186;0,7082;0,9373;1,1629;1,1343;1,3261;1,401;1,8091;1,3319;1,4576;1,2706;1,019;1,129;1,0147;0,6358;;18,6625
15/05/2020;1,139;1,1854;0,7082;0,9373;1,1613;1,1336;1,3261;1,4009;1,8058;1,3296;1,457;1,2701;1,017;1,129;1,0014;0,6358;;18,6375
16/05/2020;1,139;1,1837;0,708;0,9373;1,155;1,1301;1,3244;1,4008;1,8058;1,318;1,4501;1,2662;1,017;1,129;1,0014;0,6347;;18,6005
17/05/2020;1,139;1,1844;0,7079;0,9373;1,1568;1,1308;1,3274;1,4009;1,8058;1,32;1,451;1,2682;1,019;1,129;1,0147;0,6347;;18,6269
18/05/2020;1,149;1,1913;0,7098;0,9412;1,1704;1,1387;1,342;1,4054;1,8099;1,3544;1,4817;1,2855;1,019;1,129;1,0147;0,6357;;18,7777
19/05/2020;1,149;1,1925;0,7111;0,9428;1,1738;1,1428;1,3454;1,4118;1,8112;1,3567;1,4843;1,2952;1,019;1,129;1,0147;0,6356;;18,8149
20/05/2020;1,149;1,1918;0,7112;0,9448;1,1736;1,1428;1,3498;1,4124;1,8112;1,3567;1,4847;1,2955;1,019;1,129;1,0147;0,6358;;18,822
21/05/2020;1,149;1,1917;0,7113;0,9444;1,1733;1,1429;1,3502;1,4128;1,8112;1,3565;1,4853;1,2959;1,019;1,129;1,0147;0,6359;;18,8231
22/05/2020;1,149;1,1916;0,7114;0,9453;1,1716;1,1422;1,3509;1,4126;1,8112;1,3541;1,485;1,2952;1,017;1,141;1,0021;0,6355;;18,8157
23/05/2020;1,149;1,1889;0,7111;0,9453;1,1655;1,1386;1,3493;1,4126;1,8112;1,3427;1,4782;1,2914;1,017;1,141;1,0021;0,6345;;18,7784
24/05/2020;1,149;1,1906;0,7111;0,9453;1,1681;1,141;1,3497;1,4126;1,8112;1,3448;1,4793;1,2958;1,019;1,141;1,0154;0,6345;;18,8084
25/05/2020;1,189;1,2155;0,7188;0,9599;1,2053;1,1632;1,3713;1,4194;1,8178;1,3929;1,5203;1,3208;1,019;1,141;1,0154;0,6357;;19,1053
26/05/2020;1,189;1,2217;0,7213;0,9766;1,2094;1,1695;1,3791;1,4271;1,8188;1,3968;1,525;1,3298;1,019;1,141;1,0154;0,6358;;19,1753
27/05/2020;1,189;1,2227;0,7224;0,9786;1,211;1,1716;1,3794;1,4293;1,8193;1,3965;1,5252;1,3331;1,019;1,141;1,0154;0,6357;;19,1892
28/05/2020;1,189;1,2232;0,7247;0,9797;1,211;1,1717;1,3805;1,4296;1,8193;1,3964;1,5253;1,3332;1,019;1,141;1,0154;0,6362;;19,1952
29/05/2020;1,189;1,2228;0,7247;0,9797;1,2094;1,1711;1,3809;1,4297;1,8193;1,3941;1,5246;1,3325;1,017;1,141;1,0021;0,6363;;19,1742
30/05/2020;1,189;1,2214;0,7244;0,981;1,2032;1,1677;1,3799;1,4297;1,8193;1,3821;1,5179;1,3286;1,017;1,141;1,0021;0,6352;;19,1395
31/05/2020;1,189;1,2219;0,7244;0,981;1,2048;1,1681;1,3802;1,4297;1,8193;1,3841;1,5184;1,329;1,019;1,141;1,0154;0,6352;;19,1605
01/06/2020;1,179;1,2201;0,7244;0,9804;1,206;1,1692;1,3787;1,4288;1,8185;1,3908;1,5232;1,3299;1,019;1,141;1,0154;0,6359;;19,1603
02/06/2020;1,179;1,2192;0,724;0,9809;1,2041;1,167;1,3792;1,4279;1,8208;1,3883;1,518;1,3267;1,019;1,141;1,0154;0,6314;;19,1419
03/06/2020;1,179;1,2191;0,724;0,9807;1,2043;1,1668;1,3794;1,4278;1,8207;1,3878;1,5176;1,3266;1,019;1,141;1,0154;0,6314;;19,1406
04/06/2020;1,179;1,2191;0,7241;0,9806;1,2035;1,1668;1,3794;1,4279;1,8207;1,3875;1,5176;1,3266;1,019;1,141;1,0154;0,6314;;19,1396
05/06/2020;1,179;1,2184;0,7241;0,9806;1,2018;1,1662;1,3794;1,4279;1,8207;1,3852;1,5169;1,3259;1,017;1,141;1,0021;0,6314;;19,1176
06/06/2020;1,179;1,2171;0,7238;0,9806;1,1956;1,1628;1,3781;1,4278;1,8207;1,373;1,5099;1,3221;1,017;1,141;1,0021;0,6303;;19,0809
07/06/2020;1,179;1,2182;0,7238;0,9806;1,1976;1,164;1,3805;1,4278;1,8207;1,375;1,5108;1,3244;1,019;1,141;1,0154;0,6303;;19,1081
08/06/2020;1,194;1,233;0,7262;0,9838;1,2131;1,1721;1,3925;1,4299;1,8202;1,4022;1,5285;1,336;1,019;1,141;1,0154;0,6303;;19,2372
09/06/2020;1,194;1,2357;0,7278;0,9873;1,217;1,1763;1,3959;1,4328;1,8239;1,4064;1,5344;1,3415;1,019;1,141;1,0154;0,6302;;19,2786
10/06/2020;1,194;1,2357;0,7278;0,9873;1,2168;1,1763;1,396;1,4336;1,8239;1,4059;1,5343;1,3416;1,019;1,141;1,0154;0,6302;;19,2788
11/06/2020;1,194;1,2356;0,7278;0,9873;1,2166;1,1764;1,3957;1,4336;1,8239;1,4057;1,5343;1,3416;1,019;1,141;1,0154;0,6302;;19,2781
12/06/2020;1,194;1,2351;0,728;0,9873;1,2151;1,176;1,3961;1,4337;1,8239;1,4034;1,5336;1,3412;1,017;1,141;1,0021;0,6301;;19,2576
13/06/2020;1,194;1,2338;0,7277;0,9873;1,2089;1,1727;1,3957;1,4337;1,8239;1,3914;1,5267;1,337;1,017;1,141;1,0021;0,6291;;19,222
14/06/2020;1,194;1,2343;0,7277;0,9873;1,2107;1,1734;1,3964;1,4337;1,8239;1,3934;1,5275;1,3379;1,019;1,141;1,0154;0,6291;;19,2447
15/06/2020;1,204;1,2451;0,7325;0,9929;1,2275;1,1837;1,4072;1,4392;1,8287;1,4164;1,5456;1,3492;1,019;1,141;1,0154;0,63;;19,3774
16/06/2020;1,204;1,2488;0,7353;1,0002;1,2312;1,1876;1,4124;1,4414;1,8299;1,421;1,5513;1,3539;1,019;1,141;1,0154;0,63;;19,4224
17/06/2020;1,204;1,249;0,7356;1,0011;1,231;1,1878;1,4129;1,4417;1,8299;1,4205;1,5513;1,354;1,019;1,141;1,0154;0,6301;;19,4243
18/06/2020;1,204;1,2493;0,7358;1,0014;1,2311;1,1879;1,4133;1,4418;1,8299;1,4205;1,5516;1,3542;1,019;1,141;1,0154;0,63;;19,4262
19/06/2020;1,204;1,2486;0,7358;1,0014;1,2295;1,1874;1,4133;1,442;1,8299;1,4183;1,5509;1,3538;1,017;1,141;1,0021;0,63;;19,405
20/06/2020;1,204;1,2471;0,7355;1,0014;1,2233;1,1839;1,4118;1,442;1,8299;1,4069;1,5436;1,3501;1,017;1,141;1,0021;0,6289;;19,3685
21/06/2020;1,204;1,2476;0,7355;1,0014;1,2249;1,1844;1,4121;1,442;1,8299;1,4089;1,5444;1,3507;1,019;1,141;1,0154;0,6289;;19,3901
22/06/2020;1,219;1,2597;0,7387;1,0058;1,2425;1,1951;1,4247;1,4451;1,8311;1,4347;1,5642;1,3647;1,019;1,141;1,0154;0,6301;;19,5308
23/06/2020;1,219;1,2624;0,7401;1,0144;1,2472;1,1996;1,4274;1,4489;1,8332;1,4405;1,5715;1,3701;1,019;1,141;1,0154;0,6298;;19,5795
24/06/2020;1,219;1,2632;0,7404;1,0146;1,2471;1,1997;1,4284;1,4491;1,8332;1,4401;1,5711;1,3703;1,019;1,141;1,0154;0,6298;;19,5814
25/06/2020;1,219;1,2636;0,7409;1,0167;1,2473;1,2003;1,4291;1,4502;1,8359;1,4401;1,5713;1,3727;1,019;1,141;1,0154;0,6297;;19,5922
26/06/2020;1,219;1,2627;0,741;1,0172;1,2457;1,1997;1,4289;1,4504;1,8359;1,4378;1,5706;1,372;1,017;1,141;1,0021;0,6297;;19,5707
27/06/2020;1,219;1,2609;0,7407;1,0169;1,2394;1,1964;1,431;1,4503;1,8359;1,4262;1,5638;1,3684;1,017;1,141;1,0021;0,6287;;19,5377
28/06/2020;1,219;1,2619;0,7408;1,0169;1,241;1,1969;1,4338;1,4503;1,8359;1,4283;1,5644;1,3688;1,019;1,141;1,0154;0,6287;;19,5621
29/06/2020;1,229;1,2695;0,7428;1,0196;1,2538;1,204;1,4418;1,4514;1,8361;1,4509;1,576;1,3775;1,019;1,141;1,0154;0,636;;19,6638
30/06/2020;1,229;1,2711;0,7436;1,0212;1,2557;1,2064;1,4453;1,4536;1,8358;1,4557;1,5813;1,3822;1,019;1,141;1,0154;0,6362;;19,6925
01/07/2020;1,229;1,2716;0,744;1,0229;1,2555;1,2068;1,4465;1,4546;1,8378;1,4551;1,5816;1,383;0,957;1,141;1,0303;0,6365;;19,6532
02/07/2020;1,229;1,2719;0,7441;1,0229;1,2553;1,2068;1,4472;1,4548;1,8378;1,4549;1,5818;1,383;0,957;1,141;1,0303;0,6365;;19,6543
03/07/2020;1,229;1,2713;0,7441;1,0229;1,2536;1,2062;1,4472;1,4549;1,8378;1,4527;1,5812;1,3825;0,955;1,141;1,0203;0,6365;;19,6362
04/07/2020;1,229;1,2697;0,7438;1,0229;1,2474;1,2028;1,4457;1,4548;1,8378;1,441;1,5737;1,3785;0,955;1,141;1,0203;0,6353;;19,5987
05/07/2020;1,229;1,2703;0,7434;1,0229;1,249;1,2031;1,4462;1,4549;1,8378;1,4431;1,5745;1,379;0,957;1,141;1,0303;0,6354;;19,6169
06/07/2020;1,239;1,2761;0,745;1,0246;1,2599;1,2092;1,45;1,4556;1,8379;1,4559;1,5855;1,3848;0,957;1,126;1,0176;0,6401;;19,6642
